Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,CumulativeORB,CumulativeDRB,CumulativeAST,CumulativeSTL,CumulativeBLK,CumulativeDWS,Last2DWS,DWS_Next
Maurice Ager,-0.619077354,-0.532208158,-0.583750309,-0.937114916,-0.946453283,-0.788119878,-0.799937747,-0.682907757,-0.857409657,-0.581540857,-0.806486145,-1.24844861,0
Maurice Cheeks,-0.866782584,-1.607814002,-1.10131363,-0.933517727,-0.707788695,-0.678522064,-0.682156284,-0.259392539,-0.357269034,-0.50591269,-0.47369977,2.190784484,4.5
Maurice Cheeks,-0.619077354,-1.607814002,-0.842531969,-0.642145423,-0.439332718,-0.568924249,-0.553536036,0.181441145,0.185018271,-0.392470439,-0.08971549,2.358551952,4
Maurice Cheeks,-0.371372124,-1.607814002,-0.583750309,-0.357967497,-0.161650305,-0.485499047,-0.41118666,0.706505551,0.772262036,-0.296480843,0.25160387,2.316610085,3.8
Maurice Cheeks,-0.123666894,-1.607814002,-0.324968648,-0.073789572,0.112363767,-0.398802269,-0.298463297,1.133956784,1.289261332,-0.206308798,0.575857262,2.023017016,3.4
Maurice Cheeks,0.124038336,-1.607814002,-0.066186987,0.195999599,0.389601533,-0.326827584,-0.182127005,1.510239821,1.769733503,-0.148133285,0.865978718,1.771365814,2.8
Maurice Cheeks,0.371743566,-1.607814002,0.192594674,0.476580335,0.68040105,-0.238495018,-0.064345542,1.901479716,2.244586117,-0.078322669,1.104902269,1.351947144,3.4
Maurice Cheeks,0.619448796,-1.607814002,0.451376334,0.771549828,1.043900446,-0.148526663,0.065719877,2.49424358,2.826210325,0.000214273,1.395023725,1.351947144,2.7
Maurice Cheeks,0.867154025,-1.607814002,0.710157995,1.016158676,1.335589259,-0.071644614,0.187114268,2.917758798,3.331970505,0.043845908,1.625414293,1.310005277,2.2
Maurice Cheeks,1.114859255,-1.607814002,0.968939656,1.300336601,1.654735059,0.024866895,0.327295887,3.417632708,3.801203562,0.107838973,1.813139941,0.806702873,1
Maurice Cheeks,1.362564485,-1.607814002,1.227721317,1.555737016,1.910185094,0.088662637,0.431348222,3.853743174,4.096230334,0.157288159,1.898469781,0.093691134,2.9
Maurice Cheeks,1.610269715,-1.607814002,1.486502977,1.847109319,2.190201908,0.170452051,0.568639498,4.210346136,4.444642903,0.186375915,2.145926317,0.387284203,2.4
Maurice Cheeks,1.857974945,-1.607814002,1.745284638,2.120495678,2.428866496,0.206439393,0.677749933,4.552779444,4.804294586,0.215463672,2.350717933,0.974470341,1.1
Maurice Cheeks,2.105680175,-1.607814002,2.004066299,2.321938259,2.549588314,0.253877253,0.725440587,4.698412,5.037506225,0.215463672,2.444580756,0.219516735,0.7
Maurice Evans,-0.866782584,-0.532208158,-1.10131363,-1.181723763,-0.99436406,-0.796298819,-0.825228245,-0.693928599,-0.871458551,-0.598993511,-0.823552113,-1.24844861,0.6
Maurice Evans,-0.123666894,-0.532208158,-0.842531969,-0.947906483,-0.857301443,-0.652349451,-0.743576065,-0.658504464,-0.767496736,-0.575723305,-0.772354209,-0.996797408,1.4
Maurice Evans,0.124038336,-0.532208158,-0.583750309,-0.660131368,-0.730688045,-0.528029542,-0.680711112,-0.611272283,-0.652295806,-0.532091671,-0.652892433,-0.40961127,0.6
Maurice Evans,0.371743566,-0.532208158,-0.324968648,-0.386745009,-0.538155643,-0.375901233,-0.588220148,-0.553019261,-0.545524212,-0.491368811,-0.601694529,-0.40961127,1.6
Maurice Evans,0.619448796,-0.532208158,-0.066186987,-0.116955839,-0.346957184,-0.225408711,-0.497174354,-0.489255817,-0.416274388,-0.462281055,-0.465166786,-0.325727536,1.5
Maurice Evans,0.867154025,-0.532208158,0.192594674,0.170819276,-0.142419297,-0.081459343,-0.385173576,-0.446746855,-0.275785449,-0.433193298,-0.337172026,0.051749267,1.1
Maurice Evans,1.114859255,-0.532208158,0.451376334,0.454997202,0.003980919,0.015052165,-0.316527938,-0.408961111,-0.18025297,-0.383744112,-0.243309202,-0.157960068,0.7
Maurice Evans,1.362564485,-0.532208158,0.710157995,0.717591994,0.176170694,0.100113155,-0.24137903,-0.373536975,-0.084720492,-0.343021253,-0.183578314,-0.493495004,0.1
Maurice Harkless,-1.857603503,0.543397685,-1.10131363,-0.944309294,-0.779932764,-0.601640015,-0.672040085,-0.657717261,-0.624198018,-0.41864942,-0.678491385,0.177574868,2.1
Maurice Harkless,-1.362193043,0.543397685,-0.583750309,-0.494660677,-0.488243952,-0.426610669,-0.482000055,-0.575060945,-0.261736555,-0.247031657,-0.448100818,-0.116018201,1.3
Maurice Harkless,-1.114487814,0.543397685,-0.324968648,-0.21407994,-0.326281071,-0.261396053,-0.352657222,-0.522318344,-0.124057395,-0.145224509,-0.337172026,-0.451553137,1.9
Maurice Martin,-1.114487814,-0.263306698,-1.10131363,-1.063016528,-0.967574043,-0.781576725,-0.804995846,-0.669525306,-0.834931426,-0.581540857,-0.806486145,-1.080681142,0.2
Maurice Taylor,-1.362193043,0.543397685,-1.10131363,-0.962295238,-0.831178398,-0.608183168,-0.697330583,-0.655355652,-0.775926072,-0.482642485,-0.797953161,-0.996797408,-0.5
Maurice Taylor,-1.114487814,0.543397685,-0.842531969,-0.796824547,-0.663879746,-0.44460434,-0.594723419,-0.60261305,-0.730969611,-0.398287991,-0.840618081,-1.332332344,0.5
Maurice Taylor,-0.866782584,0.543397685,-0.583750309,-0.573798833,-0.416322206,-0.287568666,-0.375057377,-0.523105547,-0.587670894,-0.258666759,-0.797953161,-1.24844861,1.4
Maurice Taylor,-0.619077354,0.543397685,-0.324968648,-0.325592797,-0.197110949,-0.109267744,-0.180681834,-0.441236434,-0.508997088,-0.148133285,-0.678491385,-0.451553137,1.1
Maurice Taylor,-0.123666894,0.543397685,-0.066186987,-0.084581138,-0.04404102,0.046132142,-0.077352084,-0.389281035,-0.447181955,-0.08414022,-0.584628561,-0.199901935,2.8
Maurice Taylor,0.124038336,0.543397685,0.192594674,0.185208032,0.187286884,0.260420406,0.105462089,-0.305050314,-0.326361467,0.052572235,-0.34570501,0.387284203,1.6
Maurice Taylor,0.371743566,0.543397685,0.451376334,0.419025312,0.335799175,0.370018221,0.242753364,-0.252307712,-0.25049744,0.110747748,-0.209177266,0.596993538,0.4
Maurice Taylor,0.619448796,0.543397685,0.710157995,0.660036971,0.470305068,0.476344458,0.361257413,-0.210585953,-0.191492086,0.151470607,-0.17504533,-0.40961127,0.1
Mehmet Okur,-0.866782584,1.081200606,-1.10131363,-0.958698049,-0.847519197,-0.609818956,-0.668427156,-0.641185998,-0.801214081,-0.48555126,-0.644359449,0.513109804,3.3
Mehmet Okur,-0.619077354,1.081200606,-0.842531969,-0.703297635,-0.671883403,-0.348092832,-0.479832298,-0.58686899,-0.700062045,-0.302298394,-0.362770978,1.016412208,1.8
Mehmet Okur,-0.371372124,1.081200606,-0.583750309,-0.408328142,-0.415766396,-0.030749907,-0.174901149,-0.456193291,-0.610149124,-0.10450165,-0.209177266,0.890586607,3
Mehmet Okur,-0.123666894,1.081200606,-0.324968648,-0.11335865,-0.088394616,0.314401419,0.211682181,-0.303475908,-0.497757973,0.107838973,0.046812254,0.764761006,2.3
Mehmet Okur,0.124038336,1.081200606,-0.066186987,0.174416465,0.207740672,0.576127543,0.514445574,-0.180672239,-0.396605937,0.218372447,0.243070886,0.974470341,2.7
Mehmet Okur,0.371743566,1.081200606,0.192594674,0.433414068,0.473417601,0.792051595,0.820821895,-0.066527802,-0.242068104,0.302726941,0.473461454,0.84864474,2.9
Mehmet Okur,0.619448796,1.081200606,0.451376334,0.692411671,0.741206606,0.994889342,1.133701487,0.027936558,-0.090340049,0.456892051,0.72091799,1.100295942,3
Mehmet Okur,0.867154025,1.081200606,0.710157995,0.955006464,0.980093519,1.210813394,1.410451795,0.121613716,0.016431544,0.692502878,0.976907509,1.226121543,0.1
Mehmet Okur,1.114859255,1.081200606,0.968939656,1.00176992,0.998768717,1.225535488,1.425626094,0.136570573,0.027670659,0.704137981,0.985440493,0.051749267,0.1
Melvin Booker,-0.866782584,-1.607814002,-1.10131363,-1.178126574,-0.984804137,-0.799570396,-0.820170145,-0.680546148,-0.857409657,-0.596084735,-0.815019129,-1.164564876,-0.1
Melvin Ely,-0.619077354,0.812299146,-1.10131363,-1.030641828,-0.910214505,-0.696515735,-0.746466408,-0.685269366,-0.843360763,-0.50591269,-0.789420177,-0.912913674,0.1
Melvin Ely,-0.371372124,0.812299146,-0.842531969,-0.879559893,-0.853521939,-0.617997897,-0.708169368,-0.6679509,-0.818072754,-0.456463504,-0.780887193,-1.038739275,1.2
Melvin Ely,0.371743566,0.812299146,-0.066186987,-0.28242653,-0.486020714,-0.20741504,-0.415522174,-0.534126389,-0.629817575,-0.10450165,-0.550496626,-0.619320605,0.8
Melvin Ely,0.867154025,0.812299146,0.451376334,0.016140152,-0.375525791,-0.11253932,-0.306411739,-0.502638268,-0.604529566,-0.025964707,-0.456633802,-0.787088073,0.3
Melvin Ely,1.362564485,0.812299146,0.710157995,0.12405582,-0.334840537,-0.068373037,-0.272450213,-0.491617426,-0.593290451,0.006031825,-0.43103485,-0.996797408,0
Melvin Turpin,-0.619077354,1.081200606,-1.10131363,-0.933517727,-0.782711812,-0.547659002,-0.611342889,-0.668738103,-0.764686957,-0.345930029,-0.652892433,0.42922607,2.6
Melvin Turpin,-0.123666894,1.081200606,-0.583750309,-0.41552252,-0.438888071,-0.148526663,-0.248604886,-0.599464238,-0.55114377,0.078751216,-0.34570501,0.261458602,1.7
Mengke Bateer,-0.123666894,1.081200606,-1.10131363,-1.120571551,-0.954012292,-0.748860959,-0.779705348,-0.679758945,-0.843360763,-0.584449632,-0.797953161,-0.996797408,0.1
Mengke Bateer,0.124038336,1.081200606,-0.842531969,-1.077405284,-0.948898845,-0.745589383,-0.773924663,-0.676610133,-0.843360763,-0.584449632,-0.789420177,-1.080681142,0
Metta World Peace,-1.609898273,-0.263306698,-1.10131363,-0.958698049,-0.750586024,-0.699787311,-0.648194758,-0.538062404,-0.537094876,-0.48555126,-0.601694529,0.932528474,2
Metta World Peace,-1.114487814,-0.263306698,-0.583750309,-0.487466299,-0.305382635,-0.483863259,-0.335315166,-0.258605336,0.286170307,-0.241214106,-0.200644282,0.722819139,4.1
Metta World Peace,-0.866782584,-0.263306698,-0.324968648,-0.239260262,-0.047820524,-0.318648643,-0.146720308,-0.102739141,0.732925133,-0.095775323,0.149208062,1.603598346,5.2
Metta World Peace,-0.371372124,-0.263306698,0.192594674,0.048514852,0.28622097,-0.141983509,0.085952276,0.128698543,1.193728853,0.067116113,0.627055166,1.100295942,3.2
Metta World Peace,-0.123666894,-0.263306698,0.451376334,0.249957433,0.531555273,-0.019299389,0.23841785,0.288500754,1.536521865,0.186375915,0.900110654,0.261458602,3.1
Metta World Peace,0.124038336,-0.263306698,0.710157995,0.501760658,0.825133837,0.147551015,0.492768004,0.47349346,1.955178903,0.311453268,1.164633157,1.393889011,2.2
Metta World Peace,0.371743566,-0.263306698,0.968939656,0.706800427,1.066577473,0.312765631,0.656794949,0.630146859,2.328879481,0.421986743,1.352358805,0.974470341,4
Metta World Peace,0.619448796,-0.263306698,1.227721317,0.955006464,1.33914644,0.419091869,0.869235134,0.810416348,2.623906253,0.491797358,1.693678165,1.351947144,3.5
Metta World Peace,0.867154025,-0.263306698,1.486502977,1.231990012,1.628723176,0.581034908,1.036875008,0.994621851,2.921742803,0.552881647,1.992332605,1.897191415,3.2
Metta World Peace,1.114859255,-0.263306698,1.745284638,1.526959504,1.896623343,0.744613735,1.157546813,1.132382378,3.270155372,0.65759757,2.265388093,1.561656479,1.7
Metta World Peace,1.362564485,-0.263306698,2.004066299,1.757179596,2.087821802,0.860754703,1.263766906,1.242590799,3.464030108,0.736134513,2.410448821,0.806702873,2.6
Metta World Peace,1.610269715,-0.263306698,2.26284796,2.026968766,2.369061397,1.025969319,1.45958762,1.330757535,3.806823119,0.85830309,2.632306404,0.555051671,0.4
Metta World Peace,1.857974945,-0.263306698,2.52162962,2.131287245,2.412192212,1.055413508,1.489213633,1.344139986,3.87425781,0.881573296,2.66643834,0.0098074,0.3
Metta World Peace,2.353385405,-0.263306698,2.780411281,2.257188858,2.47777773,1.086493485,1.539794629,1.365394468,3.936072943,0.913569828,2.692037292,-0.954855541,0.1
Meyers Leonard,-1.609898273,1.619003528,-1.10131363,-0.969489616,-0.8653051,-0.670343122,-0.69949834,-0.671099712,-0.840550984,-0.488460036,-0.763821225,-0.661262472,0.5
Meyers Leonard,-1.362193043,1.619003528,-0.842531969,-0.825602059,-0.825842627,-0.627812627,-0.638078558,-0.656930058,-0.820882532,-0.473916158,-0.721156305,-0.745146206,1.2
Meyers Leonard,-1.114487814,1.619003528,-0.583750309,-0.627756667,-0.731688502,-0.552566366,-0.490671083,-0.631739562,-0.792784745,-0.433193298,-0.618760497,-0.535436871,1
Meyers Leonard,-0.866782584,1.619003528,-0.324968648,-0.408328142,-0.583509696,-0.469141164,-0.300631054,-0.559316885,-0.770306514,-0.380835337,-0.533430658,-0.325727536,0.8
Michael Adams,-0.866782584,-2.414518384,-1.10131363,-1.152946252,-0.983914842,-0.797934608,-0.823060488,-0.679758945,-0.846170541,-0.596084735,-0.815019129,-1.164564876,1.5
Michael Adams,-0.619077354,-2.414518384,-0.842531969,-0.926323349,-0.839070893,-0.735774653,-0.761640707,-0.487681411,-0.607339345,-0.578632081,-0.687024369,-0.577378738,3.2
Michael Adams,-0.371372124,-2.414518384,-0.583750309,-0.631353856,-0.530263148,-0.670343122,-0.62940753,-0.091718299,-0.13529651,-0.532091671,-0.413968882,0.722819139,2.9
Michael Adams,-0.123666894,-2.414518384,-0.324968648,-0.354370308,-0.220454947,-0.554202155,-0.47621937,0.294011175,0.331126768,-0.500095138,-0.166512346,1.310005277,2.5
Michael Adams,0.124038336,-2.414518384,-0.066186987,-0.070192383,0.07857055,-0.474048529,-0.349044293,0.683676663,0.67111,-0.491368811,0.046812254,1.016412208,0.4
Michael Adams,0.371743566,-2.414518384,0.192594674,0.167222087,0.339356356,-0.379172809,-0.205972332,1.229208347,1.084147481,-0.473916158,0.08094419,-0.032134467,2.6
Michael Adams,0.619448796,-2.414518384,0.451376334,0.447802824,0.650053853,-0.284297089,-0.023880745,1.696806934,1.491565404,-0.447737177,0.302801774,0.0098074,1.2
Michael Adams,0.867154025,-2.414518384,0.710157995,0.699606049,0.927847428,-0.199236099,0.11196536,2.110875716,1.772543282,-0.436102074,0.405197582,0.345342336,0.2
Michael Adams,1.114859255,-2.414518384,0.968939656,0.951409275,1.187632777,-0.138711933,0.217462866,2.488733159,2.042282045,-0.41864942,0.42226355,-0.661262472,0.5
Michael Adams,1.362564485,-2.414518384,1.227721317,1.055727754,1.236877496,-0.128897203,0.234082337,2.563517445,2.106906957,-0.415740645,0.46492847,-0.954855541,0.2
Michael Ansley,-1.114487814,0.005594763,-1.10131363,-0.958698049,-0.863637671,-0.495313777,-0.69949834,-0.665589291,-0.80402386,-0.549544324,-0.797953161,-0.996797408,0.7
Michael Ansley,-0.866782584,0.005594763,-0.842531969,-0.717686391,-0.766148689,-0.295747607,-0.604839618,-0.645909216,-0.728159833,-0.529182895,-0.738222273,-0.82902994,0
Michael Beasley,-1.609898273,0.543397685,-1.10131363,-0.926323349,-0.776042098,-0.621269474,-0.588220148,-0.631739562,-0.756257621,-0.491368811,-0.635826465,0.596993538,3.8
Michael Beasley,-1.362193043,0.543397685,-0.842531969,-0.645742612,-0.517257207,-0.420067516,-0.317250524,-0.553019261,-0.531475318,-0.348838805,-0.311573074,1.26806341,1
Michael Beasley,-0.866782584,0.543397685,-0.324968648,-0.21407994,-0.133970993,-0.163248757,0.014416295,-0.39321705,-0.329171246,-0.142315733,-0.157979362,-0.493495004,1
Michael Beasley,-0.123666894,0.543397685,0.451376334,0.339887156,0.187286884,-0.007848871,0.338134672,-0.247584494,-0.13529651,0.055481011,0.063878222,-0.577378738,0.3
Michael Beasley,0.124038336,0.543397685,0.710157995,0.411830935,0.227638652,0.039588989,0.387993083,-0.234989246,-0.104388943,0.081659992,0.089477174,-0.912913674,1
Michael Bradley,-1.114487814,0.812299146,-1.10131363,-1.12416874,-0.986249242,-0.789755666,-0.813666874,-0.694715802,-0.871458551,-0.581540857,-0.815019129,-1.164564876,0.9
Michael Bradley,-0.619077354,0.812299146,-0.583750309,-0.825602059,-0.829288646,-0.514943236,-0.622904259,-0.641185998,-0.818072754,-0.488460036,-0.729689289,-0.82902994,0.1
Michael Bradley,-0.371372124,0.812299146,-0.324968648,-0.760852658,-0.81606038,-0.50185693,-0.608452546,-0.637249983,-0.815262975,-0.482642485,-0.721156305,-1.164564876,0.3
Michael Brooks,-1.114487814,0.005594763,-1.10131363,-0.92272616,-0.723796007,-0.457690646,-0.658310957,-0.533339186,-0.593290451,-0.508821465,-0.678491385,0.177574868,1.2
Michael Brooks,-0.866782584,0.005594763,-0.842531969,-0.627756667,-0.418100796,-0.119082474,-0.356992736,-0.347559276,-0.275785449,-0.395379215,-0.576095578,-0.032134467,1.3
Michael Brooks,0.371743566,0.005594763,-0.066186987,-0.127747406,0.027658403,0.518874954,0.005022681,-0.06337899,0.204686722,-0.241214106,-0.379836946,-0.82902994,0.2
Michael Cage,-0.866782584,0.543397685,-1.10131363,-0.947906483,-0.820395694,-0.595096862,-0.633743044,-0.656930058,-0.756257621,-0.50591269,-0.704090337,-0.074076334,1
Michael Cage,-0.619077354,0.543397685,-0.842531969,-0.667325746,-0.646316167,-0.320284431,-0.453819214,-0.593166614,-0.582051336,-0.407014318,-0.618760497,-0.241843802,2.4
Michael Cage,-0.371372124,0.543397685,-0.583750309,-0.379550631,-0.32150111,0.258784618,-0.043390558,-0.49004302,-0.303883237,-0.212126349,-0.413968882,0.177574868,3.8
Michael Cage,-0.123666894,0.543397685,-0.324968648,-0.120553028,-0.025810469,0.865662068,0.366315513,-0.40345069,-0.048193368,-0.043417361,-0.08971549,1.351947144,2.9
Michael Cage,0.124038336,0.543397685,-0.066186987,0.167222087,0.256096097,1.317139632,0.719659902,-0.304263111,0.21030628,0.107838973,0.157741046,1.561656479,2.8
Michael Cage,0.371743566,0.543397685,0.192594674,0.46219158,0.544561214,1.817690844,1.091791518,-0.2491589,0.432278804,0.238733877,0.396664598,1.142237809,2.7
Michael Cage,0.619448796,0.543397685,0.451376334,0.757161072,0.782558831,2.107225368,1.367096656,-0.179097833,0.67111,0.407442865,0.627055166,1.058354075,3.2
Michael Cage,0.867154025,0.543397685,0.710157995,1.052130565,1.056128255,2.542345049,1.700931232,-0.106675156,0.949278099,0.567425525,0.900110654,1.226121543,3.3
Michael Cage,1.114859255,0.543397685,0.968939656,1.347100058,1.295793301,2.980736307,1.983462226,-0.052358148,1.162821287,0.701229205,1.181699125,1.477772745,3
Michael Cage,1.362564485,0.543397685,1.227721317,1.64206955,1.485657817,3.249005584,2.185786211,-0.016934013,1.379174253,0.81176268,1.437688645,1.393889011,3.7
Michael Cage,1.610269715,0.543397685,1.486502977,1.937039043,1.712428083,3.581070604,2.446639636,0.027149355,1.550570758,1.006650649,1.753409053,1.561656479,4
Michael Cage,1.857974945,0.543397685,1.745284638,2.232008535,2.004895029,4.052177627,2.765299913,0.068871115,1.795021512,1.236443925,2.094728413,1.981075149,1
Michael Cage,2.105680175,0.543397685,2.004066299,2.526978028,2.143513912,4.235385914,2.915597731,0.102720844,1.929890894,1.358612502,2.180058253,0.84864474,1.4
Michael Cage,2.353385405,0.543397685,2.26284796,2.811155954,2.277019348,4.423501565,3.055056764,0.12791134,2.056330939,1.486598631,2.299520029,-0.241843802,0.3
Michael Carter-Williams,-1.114487814,-0.263306698,-1.10131363,-0.965892427,-0.731021531,-0.635991568,-0.583162048,-0.349920885,-0.506187309,-0.473916158,-0.644359449,0.513109804,2.9
Michael Carter-Williams,-0.866782584,-0.263306698,-0.842531969,-0.728477958,-0.492134618,-0.531301119,-0.374334791,-0.001977156,-0.194301864,-0.386652888,-0.396902914,0.84864474,1.6
Michael Carter-Williams,-0.619077354,-0.263306698,-0.583750309,-0.534229755,-0.308828654,-0.452783282,-0.20958526,0.219226889,0.030480438,-0.267393086,-0.26037517,0.638935405,1.3
Michael Carter-Williams,-0.371372124,-0.263306698,-0.324968648,-0.372356253,-0.21478569,-0.413524363,-0.11637171,0.308180829,0.137252032,-0.200491246,-0.149446378,-0.032134467,1.1
Michael Cooper,-0.866782584,-0.532208158,-1.10131363,-0.92272616,-0.780043926,-0.635991568,-0.733459866,-0.523105547,-0.629817575,-0.488460036,-0.669958401,0.261458602,3
Michael Cooper,-0.619077354,-0.532208158,-0.842531969,-0.631353856,-0.488243952,-0.438061187,-0.578103948,-0.261754148,-0.256116998,-0.261575535,-0.413968882,0.764761006,2.6
Michael Cooper,-0.371372124,-0.532208158,-0.583750309,-0.357967497,-0.244021269,-0.300654972,-0.444425601,-0.080697457,0.081056456,-0.08414022,-0.192111298,1.100295942,2.1
