Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,Cumulative2P,Cumulative2PA,Cumulative3P,Cumulative3PA,CumulativeFT,CumulativeFTA,CumulativeORB,CumulativeAST,CumulativeTOV,CumulativeOWS,Last2OWS,OWS_Next
Keyon Dooling,-0.866782584,-1.07001108,-0.324968648,-0.487466299,-0.610522037,-0.628227578,-0.606772202,-0.237635576,-0.223000428,-0.52559304,-0.535199187,-0.745589383,-0.375898584,-0.556962189,-0.577209291,-0.673943939,0.2
Kornel David,0.371743566,0.543397685,-0.842531969,-0.92272616,-0.846407578,-0.735285617,-0.741368292,-0.533970299,-0.558081359,-0.646045558,-0.66774019,-0.64417051,-0.65220684,-0.792638743,-0.58846767,-0.553966666,0.2
Kurt Thomas,-0.371372124,0.543397685,-0.583750309,-0.868768326,-0.765704042,-0.637729771,-0.646992681,-0.533970299,-0.559299835,-0.625311928,-0.62229756,-0.537844272,-0.651419637,-0.709833467,-0.627871997,-0.913898484,0.2
Kurt Thomas,2.848795864,0.543397685,2.780411281,2.444242682,1.886952258,1.503431011,1.547398626,-0.507629435,-0.525182504,0.476532424,0.469082929,2.239724219,0.197972408,0.992451915,0.576774572,-0.601957575,0.2
Kwame Brown,-1.857603503,1.081200606,-1.10131363,-1.012655883,-0.908547077,-0.787230938,-0.790139581,-0.533970299,-0.561736787,-0.710221081,-0.719241837,-0.698151523,-0.663227682,-0.853150291,-0.639130376,-0.769925757,0.2
LaBradford Smith,-1.114487814,-1.07001108,-1.10131363,-1.045030584,-0.920663724,-0.78469702,-0.795523424,-0.527385083,-0.537367265,-0.734903974,-0.751809055,-0.752132536,-0.619144314,-0.821302108,-0.684163893,-1.15385303,0.2
Landry Fields,-0.371372124,0.005594763,-0.324968648,-0.393939387,-0.355294326,-0.501531674,-0.535515449,-0.142149943,-0.125522339,-0.544352038,-0.522323775,-0.411888575,-0.379047396,-0.504412687,-0.385816845,-0.697939393,0.2
Langston Galloway,-0.619077354,-1.338912541,-0.842531969,-0.760852658,-0.611411332,-0.659268075,-0.645409197,-0.076297782,-0.075564818,-0.632223138,-0.648805761,-0.670343122,-0.416045938,-0.727349968,-0.520917395,-0.266021211,0.2
LaPhonso Ellis,1.114859255,0.274496224,1.227721317,0.829104851,0.871710671,0.788232631,0.861433614,0.17064782,0.277793255,0.53280942,0.585719012,1.286059654,0.063360694,0.623012992,0.177102112,-0.074057574,0.2
Larry Stewart,-0.371372124,0.274496224,-0.583750309,-0.642145423,-0.54504768,-0.459088546,-0.500362117,-0.533970299,-0.556862883,-0.405140521,-0.418563104,-0.243402382,-0.486107005,-0.496450641,-0.374558466,-0.338007574,0.2
Lawrence Funderburke,1.114859255,0.543397685,-0.066186987,-0.178108051,-0.501805703,-0.355831384,-0.388251492,-0.527385083,-0.542241169,-0.392305416,-0.356458177,-0.099453014,-0.559316885,-0.57288628,-0.1944244,-0.385998484,0.2
Leandro Barbosa,0.867154025,-1.07001108,1.227721317,1.044936187,0.667395108,0.39294141,0.374354117,2.310843043,2.131095422,0.267221489,0.183551739,-0.395530692,0.468770242,0.506767124,0.582403761,-0.553966666,0.2
Leandro Barbosa,1.610269715,-1.07001108,2.004066299,1.598903283,0.937407351,0.596288336,0.577039994,2.603885158,2.432059022,0.406433007,0.316092742,-0.303926549,0.636444483,0.691486586,0.73439188,-0.170039392,0.2
Ledell Eackles,-1.114487814,-0.532208158,-1.10131363,-0.929920538,-0.83718114,-0.651032841,-0.647626074,-0.504336827,-0.514216219,-0.510783304,-0.532169678,-0.637627357,-0.600251441,-0.717795513,-0.560321722,-0.098053029,0.2
Lester Conner,1.362564485,-0.801109619,0.968939656,1.095296832,0.598474733,0.150952233,0.2137889,-0.461532922,-0.433796795,0.221804966,0.228994369,0.191717299,1.328395926,0.486065805,0.120810216,-0.266021211,0.2
Lloyd Daniels,-0.371372124,0.005594763,-1.10131363,-0.940712105,-0.824508684,-0.703611641,-0.718882828,-0.339706425,-0.347284991,-0.708246449,-0.719241837,-0.660528392,-0.580571366,-0.759198151,-0.610984428,-0.529971211,0.2
Lorenzo Williams,0.371743566,0.543397685,0.192594674,-0.336384364,-0.39253356,-0.637096292,-0.641925534,-0.533970299,-0.560518311,-0.699360608,-0.631386086,0.312765631,-0.503425472,-0.550592552,-0.571580101,-0.673943939,0.2
Loy Vaught,1.114859255,0.543397685,1.227721317,1.077310887,0.828579856,1.02832137,0.976077812,-0.46482553,-0.458166318,0.043100819,0.085850085,1.539606837,-0.20192672,0.3459338,0.278427524,-0.88990303,0.2
Luc Mbah a Moute,-0.123666894,0.274496224,-0.066186987,-0.01263736,-0.064717132,-0.298184748,-0.27867444,-0.468118138,-0.478880412,-0.281726055,-0.232248322,0.335666667,-0.445172449,-0.354726227,-0.363300087,-0.673943939,0.2
Lucious Harris,-0.371372124,-0.532208158,-0.583750309,-0.437105654,-0.56850284,-0.51990258,-0.520947402,-0.175076023,-0.197412429,-0.492024305,-0.509448363,-0.521486389,-0.447534058,-0.601549645,-0.368929276,0.405851518,0.2
Luigi Datome,-0.123666894,0.274496224,-1.10131363,-1.095391229,-0.972909814,-0.829674066,-0.84841177,-0.510922043,-0.515434695,-0.771434656,-0.786648404,-0.778305148,-0.688418178,-0.904107384,-0.650388755,-0.865907575,0.2
Luke Walton,-0.866782584,0.274496224,-1.10131363,-0.958698049,-0.918218162,-0.813837078,-0.830676756,-0.491166395,-0.515434695,-0.748726394,-0.760897581,-0.737410441,-0.608123471,-0.851557882,-0.599726049,-0.433989393,0.2
Major Jones,0.867154025,0.543397685,-0.066186987,-0.041414871,-0.483019343,-0.448319394,-0.458558155,-0.530677691,-0.551988978,-0.529542303,-0.463248356,-0.032385695,-0.53963681,-0.392944046,-0.605355239,-0.841912121,0.2
Mamadou N'Diaye,-0.123666894,1.350102067,-0.842531969,-1.188918141,-0.993141279,-0.842343656,-0.862346424,-0.533970299,-0.562955263,-0.769460024,-0.78513365,-0.789755666,-0.697077411,-0.920031475,-0.627871997,-0.721934848,0.2
Marc Jackson,-0.123666894,0.812299146,-1.10131363,-1.045030584,-0.842628073,-0.699810764,-0.713182287,-0.517507259,-0.534930313,-0.62728656,-0.648805761,-0.606547379,-0.650632434,-0.773529833,-0.532175774,0.141901517,0.2
Marco Belinelli,0.371743566,-0.532208158,0.710157995,0.588093192,0.273770838,-0.191126709,-0.151362374,1.639151004,1.486521559,-0.10499654,-0.162569623,-0.604911591,-0.062591787,-0.101533172,0.002597235,0.429846972,0.2
Marcus Georges-Hunt,-1.114487814,-0.532208158,-1.10131363,-1.199709708,-0.994030574,-0.846144534,-0.865196694,-0.530677691,-0.560518311,-0.77044734,-0.786648404,-0.799570396,-0.694715802,-0.918439066,-0.633501186,-0.721934848,0.2
Marcus Liberty,-0.866782584,0.274496224,-0.842531969,-0.674520124,-0.699451552,-0.557277872,-0.541532686,-0.422021626,-0.432578319,-0.592730509,-0.588215588,-0.374265444,-0.601038644,-0.665246011,-0.58846767,-0.553966666,0.2
Mark Aguirre,1.114859255,-0.263306698,1.227721317,1.50897356,1.694419856,3.082061978,3.027638916,0.486738192,0.668924087,2.535085715,2.623820952,1.760438254,1.299269415,2.363516195,1.865858984,0.645806064,0.2
Mark Eaton,-0.123666894,2.42570791,-1.10131363,-0.926323349,-0.82951097,-0.754290003,-0.755302946,-0.533970299,-0.561736787,-0.721081554,-0.726058231,-0.660528392,-0.608910674,-0.698686603,-0.757343357,-1.77773485,0.2
Markel Brown,-0.866782584,-1.07001108,-1.10131363,-1.048627773,-0.912548905,-0.809402721,-0.820542462,-0.477995962,-0.484972792,-0.732929342,-0.751051678,-0.775033572,-0.666376494,-0.878628837,-0.650388755,-0.865907575,0.2
Marshall Plumlee,-0.619077354,1.350102067,-1.10131363,-1.142154685,-0.980468823,-0.836642341,-0.857279277,-0.533970299,-0.562955263,-0.771434656,-0.77983201,-0.763583054,-0.689205381,-0.902514975,-0.639130376,-0.769925757,0.2
Matt Bullard,-0.371372124,0.812299146,-0.583750309,-0.580993211,-0.699562714,-0.671304186,-0.689430036,-0.023616054,-0.060943105,-0.673690399,-0.687431996,-0.564016884,-0.549870449,-0.736904423,-0.45336712,-0.00207121,0.2
Matt Maloney,0.124038336,-1.07001108,-0.583750309,-0.588187589,-0.46701203,-0.698543805,-0.712548894,0.391252559,0.341154012,-0.635185085,-0.656379533,-0.740682018,-0.269626178,-0.534668461,-0.374558466,-0.409993938,0.2
Maurice Evans,1.362564485,-0.532208158,0.710157995,0.717591994,0.176170694,-0.22913548,-0.235920388,0.812706387,0.810267316,-0.332079157,-0.357215554,0.100113155,-0.373536975,-0.494858232,0.148956164,-0.026066665,0.2
Melvin Booker,-0.866782584,-1.607814002,-1.10131363,-1.178126574,-0.984804137,-0.838542779,-0.856962581,-0.524092475,-0.539804217,-0.77044734,-0.785891027,-0.799570396,-0.680546148,-0.902514975,-0.656017945,-0.913898484,0.2
Michael Wilson,-0.619077354,-0.801109619,-1.10131363,-1.196112519,-0.996476136,-0.846778013,-0.866463481,-0.533970299,-0.561736787,-0.778345866,-0.792707422,-0.799570396,-0.694715802,-0.916846657,-0.644759566,-0.817916666,0.2
Micheal Williams,0.619448796,-1.338912541,0.710157995,0.170819276,0.137486355,0.043260714,0.054807166,-0.375925113,-0.310730708,0.714475514,0.528915725,-0.315377067,1.155211265,0.544984944,0.447303211,-0.841912121,0.2
Mike James,-0.123666894,-1.607814002,-1.10131363,-1.163737819,-0.98613808,-0.842343656,-0.859812851,-0.507629435,-0.537367265,-0.775383919,-0.788920536,-0.797934608,-0.682120554,-0.900922566,-0.650388755,-0.865907575,0.2
Mike Woodson,0.124038336,-0.532208158,0.192594674,0.490969091,0.330018757,0.858548858,0.858583343,-0.454947706,-0.435015272,0.524910894,0.453935386,-0.07491619,0.142080994,0.320455254,0.295315093,0.549824245,0.2
Mirza Teletovic,1.114859255,0.543397685,-0.066186987,-0.088178327,-0.376192762,-0.604788836,-0.609305776,1.178185879,1.161188436,-0.541390091,-0.552618861,-0.496949565,-0.49004302,-0.526706415,-0.380187656,-0.098053029,0.2
Mitchell Butler,0.124038336,-0.532208158,-0.066186987,-0.21407994,-0.50980936,-0.527504334,-0.526014548,-0.296902521,-0.257117759,-0.470303359,-0.409474578,-0.469141164,-0.47429896,-0.451863185,-0.701051461,-0.793921212,0.2
Mitchell Butler,1.114859255,-0.532208158,0.451376334,-0.062998005,-0.453339117,-0.486328166,-0.48484398,-0.257391224,-0.218126523,-0.439696571,-0.376149983,-0.438061187,-0.453044479,-0.397721274,-0.689793082,-0.721934848,0.2
Monty Williams,0.867154025,0.274496224,0.710157995,0.347081534,-0.182548741,-0.146783142,-0.150728981,-0.520799867,-0.521527076,-0.216563217,-0.14212044,-0.001305718,-0.289306254,-0.06650017,-0.442108741,-0.362003029,0.2
Morlon Wiley,-0.619077354,-0.801109619,-0.583750309,-0.768047036,-0.84418434,-0.749222167,-0.756569733,-0.438484666,-0.463040222,-0.722068869,-0.73438938,-0.752132536,-0.49004302,-0.713018286,-0.672905513,-0.865907575,0.2
Nerlens Noel,-1.609898273,1.081200606,-1.10131363,-0.947906483,-0.742471206,-0.655467198,-0.659977245,-0.533970299,-0.562955263,-0.64110898,-0.620025429,-0.498585353,-0.596315426,-0.689132148,-0.650388755,-0.865907575,0.2
Ognjen Kuzmic,-0.866782584,1.619003528,-1.10131363,-1.142154685,-0.989139451,-0.843610616,-0.862663121,-0.533970299,-0.562955263,-0.774396603,-0.785891027,-0.784848301,-0.695503005,-0.905699793,-0.650388755,-0.865907575,0.2
Olden Polynice,2.105680175,1.081200606,2.004066299,2.289563558,1.585481199,1.272844465,1.222467831,-0.517507259,-0.532493361,0.335346275,0.778092811,3.406041258,-0.13658887,0.810917272,0.481078349,-0.290016665,0.2
Oscar Torres,-0.371372124,-0.263306698,-1.10131363,-0.983878372,-0.879867308,-0.78469702,-0.798690391,-0.412143802,-0.409427273,-0.698373292,-0.714697574,-0.724324135,-0.665589291,-0.843595836,-0.599726049,-0.433989393,0.2
Othella Harrington,1.114859255,0.543397685,0.968939656,0.90104863,0.413945988,0.320724745,0.279345113,-0.533970299,-0.549552026,0.273145384,0.284282902,0.849304185,-0.386919426,0.449440395,0.025113994,-0.362003029,0.2
Otis Thorpe,2.601090634,0.543397685,2.780411281,3.12770858,3.355400891,3.467217527,3.059625281,-0.524092475,-0.484972792,3.005048001,3.438001401,4.753930797,1.429157911,3.444762009,2.822821211,-0.218030302,0.2
Pape Sow,-0.866782584,0.812299146,-1.10131363,-1.120571551,-0.971020062,-0.832207984,-0.84841177,-0.533970299,-0.562955263,-0.76353613,-0.773772993,-0.771761995,-0.695503005,-0.905699793,-0.644759566,-0.817916666,0.2
Patrick Ewing,2.105680175,1.350102067,2.004066299,2.160064757,2.80803972,4.622050694,4.442006296,-0.471410746,-0.419175082,3.916340417,4.045417884,3.049439415,0.867094964,3.982996302,1.854600604,0.165896972,0.2
Patty Mills,-1.362193043,-1.876715462,-1.10131363,-1.181723763,-0.995142193,-0.841710177,-0.860446244,-0.527385083,-0.558081359,-0.775383919,-0.788920536,-0.799570396,-0.693141396,-0.915254248,-0.639130376,-0.769925757,0.2
Pervis Ellison,-0.371372124,0.543397685,-0.324968648,-0.408328142,-0.219009842,-0.008051127,-0.06205391,-0.530677691,-0.544678122,-0.201753481,-0.153481098,0.250605677,-0.323943186,-0.103125581,-0.307008191,0.501833336,0.2
Pervis Ellison,0.867154025,0.543397685,0.968939656,0.347081534,0.254984478,0.296019043,0.244508478,-0.530677691,-0.538585741,0.034214978,0.113115663,0.926186234,-0.165715381,0.323640072,-0.200053589,-0.697939393,0.2
Pete Chilcutt,0.867154025,0.812299146,0.710157995,0.681620105,-0.133081698,-0.33429308,-0.305276961,0.065284363,0.007291557,-0.571996879,-0.563222142,0.208075181,-0.334176825,-0.332432499,-0.442108741,-0.481980302,0.2
Pete Myers,-0.619077354,-0.263306698,-0.842531969,-1.034239017,-0.94567515,-0.807502283,-0.823392732,-0.533970299,-0.550770502,-0.726018132,-0.732117249,-0.770126207,-0.642760404,-0.853150291,-0.644759566,-0.793921212,0.2
Pete Verhoeven,-0.866782584,0.543397685,-0.842531969,-0.789630169,-0.806611619,-0.697276846,-0.719199524,-0.533970299,-0.561736787,-0.708246449,-0.716212328,-0.555837943,-0.630952359,-0.770345015,-0.571580101,-0.481980302,0.2
Pete Verhoeven,-0.619077354,0.543397685,-0.583750309,-0.634951045,-0.77026168,-0.66560287,-0.687846553,-0.533970299,-0.560518311,-0.691462082,-0.697277899,-0.511671659,-0.615208299,-0.736904423,-0.560321722,-0.673943939,0.2
Pooh Richardson,0.619448796,-1.607814002,0.451376334,0.580898815,0.885050099,0.720450323,0.798410974,0.470275152,0.528799334,-0.21360127,-0.126972897,-0.15997718,2.258869881,0.734481633,0.267169145,0.093910608,0.2
Quintin Dailey,0.619448796,-1.07001108,0.710157995,0.534135358,0.309342644,0.947869471,1.076787357,-0.46482553,-0.403334893,0.727310618,0.680391157,-0.133804568,0.222375701,0.66441563,-0.32389576,-0.529971211,0.2
Rafer Alston,-0.619077354,-1.338912541,-0.842531969,-0.987475561,-0.927222275,-0.817637955,-0.824026126,-0.497751611,-0.509342314,-0.767485393,-0.781346764,-0.78648409,-0.588443396,-0.843595836,-0.672905513,-0.913898484,0.2
Randy Brown,-0.866782584,-1.338912541,-1.10131363,-1.016253072,-0.939894731,-0.79800009,-0.815158619,-0.533970299,-0.555644407,-0.741815184,-0.750294301,-0.758675689,-0.650632434,-0.8547427,-0.650388755,-0.865907575,0.2
Rasheed Wallace,1.857974945,0.812299146,2.26284796,2.411867982,2.798702121,2.331388745,2.258382676,2.699370791,2.932852705,1.363141947,1.490784719,1.693370935,0.804905927,1.658078941,2.04036386,0.213887881,0.2
Rasho Nesterovic,-0.866782584,1.350102067,-0.842531969,-0.915531782,-0.804499543,-0.714380793,-0.726483548,-0.533970299,-0.560518311,-0.719106922,-0.714697574,-0.575467402,-0.623080329,-0.806970426,-0.58846767,-0.553966666,0.2
Raymond Felton,-1.362193043,-1.607814002,-1.10131363,-0.929920538,-0.731910826,-0.689675092,-0.672961809,-0.21458732,-0.232748237,-0.620375349,-0.626084446,-0.675250487,-0.34598487,-0.631805419,-0.594096859,-0.385998484,0.2
Reggie Jordan,0.371743566,-0.801109619,-0.842531969,-1.048627773,-0.943118426,-0.79736661,-0.812941742,-0.527385083,-0.558081359,-0.723056185,-0.726815609,-0.688336793,-0.653781246,-0.869074383,-0.58846767,-0.553966666,0.2
Reggie Williams,-0.371372124,0.005594763,2.004066299,1.429835403,1.131384858,1.031488767,1.117324532,1.247330648,1.499924796,0.535771367,0.496348507,0.630108556,0.671868618,0.941494823,0.120810216,0.117906063,0.2
Richard Dumas,-0.866782584,0.005594763,-1.10131363,-1.045030584,-0.852632644,-0.656100677,-0.685312979,-0.530677691,-0.559299835,-0.629261191,-0.631386086,-0.637627357,-0.649845231,-0.775122243,-0.520917395,0.237883336,0.2
Richie Frahm,0.124038336,-0.532208158,-0.842531969,-0.868768326,-0.891761631,-0.812570119,-0.832893633,-0.319950777,-0.353377372,-0.73589129,-0.755595941,-0.753768324,-0.654568449,-0.888183292,-0.520917395,-0.266021211,0.2
Rick Brunson,0.371743566,-0.801109619,-0.324968648,-0.807616114,-0.864415805,-0.79863357,-0.805657718,-0.44836249,-0.449636985,-0.714170344,-0.708638557,-0.760311477,-0.540424013,-0.74327406,-0.71230984,-0.961889394,0.2
Rick Brunson,0.867154025,-0.801109619,0.192594674,-0.534229755,-0.784823888,-0.761891757,-0.759420003,-0.41543641,-0.428922891,-0.67566503,-0.668497567,-0.716145194,-0.422343562,-0.641359874,-0.695422272,-0.697939393,0.2
Robert Sacre,-0.619077354,1.350102067,-0.842531969,-0.868768326,-0.855745177,-0.74478781,-0.756569733,-0.533970299,-0.562955263,-0.709233765,-0.714697574,-0.652349451,-0.65220684,-0.83563379,-0.610984428,-0.649948484,0.2
Roger Mason,0.371743566,-0.532208158,-0.066186987,-0.257246207,-0.428327691,-0.61302407,-0.597587998,0.611857297,0.509303716,-0.579895405,-0.620782806,-0.730867288,-0.397940269,-0.582440735,-0.402704414,0.357860608,0.2
Ron Mercer,-1.114487814,0.005594763,-0.842531969,-0.782435792,-0.531041282,-0.332392642,-0.298626331,-0.507629435,-0.492283649,-0.511770619,-0.54504509,-0.562381096,-0.476660569,-0.569701462,-0.509659016,-0.218030302,0.2
Ronald Murray,-0.371372124,-0.801109619,-0.583750309,-0.696103257,-0.669660165,-0.568047024,-0.55641743,-0.234342968,-0.162076622,-0.550275933,-0.549589353,-0.703058888,-0.480596584,-0.580848326,-0.633501186,-0.673943939,0.2
Roy Tarpley,-0.619077354,1.081200606,-0.583750309,-0.588187589,-0.521036711,-0.335560039,-0.353731554,-0.530677691,-0.551988978,-0.418962941,-0.406445069,0.208075181,-0.575060945,-0.415237774,-0.352041708,0.309869699,0.2
Ryan Bowen,0.371743566,0.005594763,-0.066186987,-0.14573335,-0.514811645,-0.606055795,-0.620073463,-0.507629435,-0.515434695,-0.610502192,-0.610936903,-0.166520334,-0.560104088,-0.717795513,-0.368929276,-0.553966666,0.2
Salim Stoudamire,-0.619077354,-1.607814002,-0.842531969,-0.778838603,-0.747028844,-0.692842489,-0.69386379,-0.07959039,-0.110900625,-0.621362665,-0.659409041,-0.771761995,-0.590017802,-0.703463831,-0.549063343,-0.385998484,0.2
Sam Jacobson,-0.619077354,-0.801109619,-0.842531969,-1.02344745,-0.922331152,-0.782163102,-0.805974415,-0.504336827,-0.532493361,-0.747739078,-0.761654958,-0.760311477,-0.671886915,-0.867481973,-0.599726049,-0.601957575,0.2
Sam Pellom,0.619448796,0.543397685,-0.842531969,-0.782435792,-0.794272649,-0.701077723,-0.712548894,-0.533970299,-0.561736787,-0.678626977,-0.68364511,-0.555837943,-0.645122013,-0.735312014,-0.616613618,-0.673943939,0.2
Sam Vincent,-1.114487814,-1.338912541,-1.10131363,-1.012655883,-0.951344407,-0.810036201,-0.816742102,-0.530677691,-0.558081359,-0.715157659,-0.741205775,-0.783212513,-0.642760404,-0.843595836,-0.656017945,-0.913898484,0.2
Samaki Walker,-0.866782584,0.543397685,-0.324968648,-0.519840999,-0.646205005,-0.552843515,-0.550083496,-0.533970299,-0.559299835,-0.542377407,-0.495058197,-0.366086503,-0.630165156,-0.601549645,-0.622242807,-0.673943939,0.2
Samardo Samuels,-1.114487814,0.543397685,-1.10131363,-1.084599662,-0.921441857,-0.777095266,-0.791406368,-0.533970299,-0.559299835,-0.712195712,-0.710910688,-0.678522064,-0.68369496,-0.8372262,-0.656017945,-0.913898484,0.2
Sasha Pavlovic,-1.609898273,0.274496224,-1.10131363,-0.933517727,-0.872197137,-0.764425675,-0.769870993,-0.471410746,-0.477661935,-0.715157659,-0.730602494,-0.7292315,-0.649845231,-0.814932471,-0.644759566,-0.817916666,0.2
Sasha Pavlovic,-0.619077354,0.274496224,-0.066186987,-0.084581138,-0.383418285,-0.500898194,-0.470592629,0.052113931,0.05359365,-0.489062358,-0.491271311,-0.583646344,-0.444385246,-0.42319982,-0.639130376,-0.769925757,0.2
Scott Brooks,0.867154025,-2.145616923,0.710157995,0.937020519,-0.035148068,-0.270945128,-0.269806933,0.378082127,0.348464869,-0.254081215,-0.317831942,-0.562381096,0.50734319,-0.249627223,0.20524806,-0.170039392,0.2
Scott Padgett,-0.866782584,0.543397685,-1.10131363,-1.048627773,-0.951344407,-0.827140148,-0.836377296,-0.491166395,-0.509342314,-0.760574183,-0.773772993,-0.761947266,-0.677397336,-0.886590883,-0.667276324,-1.009880303,0.2
